title,Brand_Cleaned,Model_Cleaned,Storage_GB,RAM_GB,Connectivity_Cleaned,Screen_Size,Condition_Cleaned,Location_Cleaned,Price_Cleaned
Blackview Tab 60 Pro 4GB|128GB,Blackview,Tab 60,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,56490.0
Honor Tab X7|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,48490.0
Honor Tab X8A|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,69990.0
Honor Tab X9A 8GB 256GB,Honor,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,111990.0
Samsung Galaxy Tab S10 FE Lite 8GB|128GB|1,Samsung,Galaxy Tab S10,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,155990.0
Samsung Galaxy Tab S10 FE Wifi 8GB|128GB|1,Samsung,Galaxy Tab S10,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,128990.0
Samsung Galaxy Tab A11 Plus 8/256GB|1,Samsung,Galaxy Tab A11,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,111990.0
Samsung Galaxy Tab A11 Plus 5G 6GB/128GB|1,Samsung,Galaxy Tab A11,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,123990.0
Samsung Galaxy Tab A11 4GB|64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,64490.0
Bestrio S12 Tab,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Galle,39900.0
Samsung Galaxy TAB S10 ULTRA WIFI,Samsung,Galaxy Tab S10,64.0,4.0,WiFi Only,10.0 Inch,Brand New,Colombo,259999.0
Samsung Galaxy S10 FE 8GB 128GB WIFI,Samsung,Standard Tablet,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,122990.0
Samsung Galaxy A9 PLUS 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Used,Colombo,72000.0
UMIDIGI G9 4GB 256GB,Other,Standard Tablet,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,44990.0
Blackview Mega 2 12GB 256GB,Blackview,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,86500.0
Samsung Galaxy S10 FE Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,220000.0
Samsung Galaxy S10 FE Plus 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,178990.0
Samsung Galaxy S11 5G 12GB 256GB with Ai Keyboard,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,318990.0
Samsung Galaxy S10 Lite Wifi 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,124990.0
Samsung Tab A11 Plus 5g 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Used,Gampaha,70000.0
Samsung Galaxy S10 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,269950.0
Samsung Galaxy S10 FE 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,209990.0
Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,162990.0
Samsung Galaxy S10 Lite Wifi 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,103990.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,64990.0
Lenovo M10 HD 2nd Gen,Lenovo,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,50000.0
Samsung Galaxy S6 Lite 4GB 128GB,Samsung,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,94990.0
Samsung Galaxy S11 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,310000.0
Samsung Galaxy S11 WIFI 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,245000.0
Samsung Galaxy S11 5G 12GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,254990.0
Samsung Galaxy S11 WIFI 12GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,214990.0
Samsung Galaxy S11 Ultra WIFI 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,329990.0
Samsung Galaxy S11 Ultra WIFI 12GB 256GB with Ai keyboard,Samsung,Standard Tablet,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,384990.0
Samsung Galaxy S11 Ultra 5G 12GB 256GB with Keyboard,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,449990.0
Samsung Galaxy S11 Ultra 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,394990.0
Samsung Galaxy S11 Ultra 5G 12GB 512GB,Samsung,Standard Tablet,512.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,445990.0
Samsung Galaxy S10 Lite 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,124550.0
Samsung Galaxy Tab A9 4GB 64GB,Samsung,Galaxy Tab A9,64.0,4.0,4G LTE / SIM,10.0 Inch,Used,Gampaha,34990.0
Samsung Galaxy Tab A9 8GB 128GB,Samsung,Galaxy Tab A9,128.0,6.0,WiFi / Standard,10.0 Inch,Used,Gampaha,49990.0
Samsung Galaxy S11 5G with keyboard,Samsung,Standard Tablet,64.0,4.0,5G + WiFi,10.0 Inch,Brand New,Colombo,319990.0
Samsung Galaxy S11 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,244990.0
Samsung Galaxy S11 12/128GB,Samsung,Standard Tablet,128.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,204990.0
Samsung Galaxy S11 Ultra 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,334990.0
Samsung Galaxy S10 lite 8/256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129990.0
Samsung Galaxy S10 lite 6/128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104990.0
Samsung Galaxy S6 lite 4/128GB,Samsung,Standard Tablet,128.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,94990.0
Samsung Galaxy S10 plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,251990.0
Samsung Galaxy S10 Ultra 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,254990.0
Samsung Galaxy S10 Fe 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,149990.0
Samsung Galaxy S10 Fe Plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,179990.0
Samsung Galaxy S10 Fe Plus 8/128GB,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,158990.0
Samsung Galaxy S10 fe 8/128GB,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,134990.0
Samsung Galaxy S9 fe plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,158990.0
Samsung Galaxy S9 fe 6/128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,118990.0
Samsung Galaxy S9 12/256GGB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,198990.0
Samsung Galaxy A11 8/128GB,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,62490.0
Samsung Galaxy A11 4/64GB,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Samsung Galaxy S10 Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,219403.0
Samsung Galaxy S10 FE Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,174804.0
Samsung Galaxy S10 FE Plus 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,154702.0
Samsung Galaxy S10 FE 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,148038.0
Samsung Galaxy S10 FE 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129038.0
Samsung Galaxy S10 Lite 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104703.0
Samsung Galaxy A11 Plus 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,98407.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59803.0
Samsung Galaxy A11 4GB 64GB,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,45807.0
Honor Pad x7 (Brand New),Honor,Honor Pad,64.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Kandy,41000.0
Blackview Tab 30 WiFi,Blackview,Tab 30,64.0,4.0,WiFi Only,10.0 Inch,Used,Kandy,24000.0
Apple iPad Pro 11” M2 4th Gen,Apple,Ipad Pro,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Gampaha,210000.0
Samsung Galaxy A6 32GB (Used),Samsung,Standard Tablet,32.0,3.0,WiFi / Standard,10.0 Inch,Used,Gampaha,52000.0
Greentel A10 Tab,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Kalutara,7500.0
Samsung Galaxy S6 Edge Lite Tablet,Samsung,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Anuradhapura,55000.0
Samsung Galaxy Tab A9+ 5G,Samsung,Galaxy Tab A9,64.0,4.0,5G + WiFi,10.0 Inch,Used,Colombo,75000.0
Blackview Mega 2 Tab,Blackview,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,73000.0
Greentel A9 Tablet,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Anuradhapura,12950.0
Redmi Pad Pro 5G 8GB 256GB,Redmi,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Gampaha,124900.0
Samsung Galaxy Tablet S10 Plus 256GB WiFi Cellular 5G,Samsung,Galaxy Tab,256.0,8.0,5G + WiFi,10.0 Inch,Used,Colombo,190000.0
Samsung Galaxy A7 Lite Tab (Used),Samsung,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Galle,33000.0
Apple iPad Pro M2 13 inch,Apple,Ipad Pro,64.0,4.0,WiFi / Standard,13 Inch,Used,Colombo,250000.0
Apple iPad 5th Gen 32GB,Apple,Ipad 5,32.0,3.0,WiFi / Standard,10.0 Inch,Used,Kandy,45000.0
"Honor Pad X7 8.7""",Honor,Honor Pad,64.0,4.0,WiFi / Standard,8.7 Inch,Used,Colombo,38000.0
Apple iPad Air M3 11inch 256GB Wi-Fi,Apple,Ipad Air,256.0,8.0,WiFi / Standard,11 Inch,Brand New,Colombo,242900.0
11” Blackview Zeno 10 5G 8GB 128GB AI Tablet,Blackview,Zeno 10,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Gampaha,72500.0
Blackview Tab 90 LTE 24GB RAM 128GB ROM 11” Tablet,Blackview,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Gampaha,59990.0
Apple IPad (A16),Apple,Ipad,64.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,142500.0
Samsung Galaxy S10 FE Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,224990.0
Samsung Galaxy S10 FE Plus 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,183990.0
Samsung Galaxy S10 FE 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,214990.0
Samsung Galaxy S10 Lite 5G 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,122990.0
Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,153990.0
Samsung Galaxy S11 5G 12GB 256GB with Ai Keyboard,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,323990.0
Samsung Galaxy S11 Ultra 5G 12GB 512GB,Samsung,Standard Tablet,512.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,449990.0
Samsung Galaxy S11 Ultra 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,392990.0
Samsung Galaxy S11 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,329990.0
Samsung Galaxy S11 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,310000.0
Samsung Galaxy S11 5G 12GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,258500.0
Samsung Galaxy S10 Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,294990.0
Samsung Galaxy S10 Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,273990.0
Samsung Galaxy S10 Lite 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104701.0
Samsung Galaxy S11 12GB 256GB 5G,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,239807.0
Samsung Galaxy S11 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,193983.0
Samsung Galaxy S10 Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,219068.0
Samsung Galaxy S10 FE Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,174801.0
Samsung Galaxy S10 FE Plus 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,154803.0
Samsung Galaxy S10 FE 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,148039.0
Samsung Galaxy S10 FE 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129038.0
Samsung Galaxy S10 Lite 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,124804.0
Samsung Galaxy A11 Plus 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,98407.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59804.0
Samsung Galaxy A11 4GB 64GB,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,45208.0
Samsung Galaxy S11 5G 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,324990.0
Samsung Galaxy S11 Ultra 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,334990.0
Samsung Galaxy S11 12/128GB Tab,Samsung,Standard Tablet,128.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,204990.0
Samsung Galaxy S11 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,244990.0
Samsung Galaxy S10 Lite 8/256GB Tab,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,128990.0
Samsung Galaxy S10 lite 6/128GB Tab,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104990.0
Samsung Galaxy S6 lite 4/128GB Tab,Samsung,Standard Tablet,128.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,94990.0
Samsung Galaxy S10 plus 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,220990.0
Samsung Galaxy S10 Ultra 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,264990.0
Samsung Galaxy S10 fe 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,152990.0
Samsung Galaxy S10 fe plus 8/128GB Tab,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,156490.0
Samsung Galaxy S10 fe plus 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,178490.0
Samsung Galaxy Tab with S Pen,Samsung,Galaxy Tab,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Gampaha,80000.0
Samsung Galaxy S9 fe plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,155490.0
Samsung Galaxy S10 fe 8/128GB Tab,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,133490.0
Samsung Galaxy S9 fe 6/128GB Tab,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,115490.0
Samsung Galaxy S9 12/256GB Tab,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,195490.0
Samsung Galaxy A11 8/128GB Tab,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,61490.0
Samsung Galaxy A11 4/64GB Tab,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Apple iPad 8th Gen,Apple,Ipad 8,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Kurunegala,45000.0
Apple Air 4 | 4G + WIFI 64GB,Apple,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Used,Colombo,99999.0
Apple ipad Air 2,Apple,Ipad Air,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Gampaha,34000.0
Greentel Tab A10 Pro | 8GB 128GB (Brand New),Other,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,58900.0
Apple Ipad Air M3 11inch 256GB,Apple,Ipad Air,256.0,8.0,WiFi / Standard,11 Inch,Brand New,Colombo,243999.0
Apple iPad A16 128GB,Apple,Ipad,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,147999.0
Samsung Galaxy S10FE PLUS 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,221000.0
Samsung Galaxy S10FE 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,157500.0
Samsung Galaxy S1O LITE 5G 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,121500.0
Samsung Galaxy A11 PLUS 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,85000.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,62000.0
Samsung Galaxy A11 4GB 64GB,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,47500.0
Tablet,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,12000.0
Samsung Galaxy Tab A,Samsung,Galaxy Tab,64.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Galle,22500.0
iPad A16 WiFi 128GB,Apple,Ipad,128.0,6.0,WiFi Only,10.0 Inch,Used,Colombo,119900.0
iPad A16 WiFi 128GB,Apple,Ipad,128.0,6.0,WiFi Only,10.0 Inch,Used,Colombo,119900.0
iPad A16 WiFi 128GB,Apple,Ipad,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,149900.0
Apple iPad A16 128GB WiFi,Apple,Ipad,128.0,6.0,WiFi Only,10.0 Inch,Used,Gampaha,110900.0
Apple iPad Air 9th Gen 64GB Wi-Fi,Apple,Ipad Air,64.0,4.0,4G LTE / SIM,10.0 Inch,Used,Gampaha,49990.0
Apple iPad Air 6th Gen 128GB Cellular,Apple,Ipad Air,128.0,6.0,4G LTE / SIM,10.0 Inch,Used,Gampaha,59900.0
Samsung Galaxy S9 FE 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,115990.0
Samsung Galaxy S11 5G 12/256GB,Samsung,Standard Tablet,256.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,314490.0
Samsung Galaxy S11 256GB Tab,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,240490.0
Samsung Galaxy S11 128GB Tab,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,204990.0
Samsung Galaxy S11 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,328490.0
Samsung Galaxy S10 Lite 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129490.0
Samsung Galaxy S10 Lite 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104490.0
Samsung Galaxy S6 Lite 4GB 128GB,Samsung,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,94490.0
Honor Pad X9A 16GB (8+8) 256GB,Honor,Pad X9,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,102500.0
Samsung Galaxy S10 Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,218490.0
Samsung Galaxy S10 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,264990.0
Samsung Galaxy S10 FE 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,148490.0
Samsung Galaxy S10 FE Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,178490.0
Samsung Galaxy S10 FE Plus 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,156490.0
Samsung Galaxy S10 FE 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,133490.0
Samsung Galaxy S11 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,324701.0
Samsung Galaxy S9 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,195990.0
Samsung Galaxy S11 12GB 256GB 5G With Keyboard,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,319807.0
Samsung Galaxy S11 12GB 256GB 5G,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,239407.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,61990.0
Samsung Galaxy S11 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,193204.0
Samsung Galaxy S10 Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,219704.0
Samsung Galaxy A11 4GB 64GB,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,45990.0
Samsung Galaxy S10 FE Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,174095.0
Samsung Galaxy S10 FE Plus 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,154080.0
Samsung Galaxy S10 FE 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,148502.0
Samsung Galaxy S10 FE 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129704.0
Samsung Galaxy S10 Lite 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,124870.0
Samsung Galaxy S10 Lite 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104760.0
Samsung Galaxy A11 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59806.0
Honor Pad X9A 16GB (8+8) 256GB,Honor,Pad X9,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Gampaha,102500.0
Blackview Tab 60 Pro 4GB 128GB 10” Tablet,Blackview,Tab 60,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Gampaha,57500.0
Blackview Tab 90 LTE 8/128GB 11”,Blackview,Standard Tablet,128.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Gampaha,64000.0
IPad A16 128GB (Cellular),Apple,Ipad,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,179990.0
Xiaomi Redmi Pad Se 128GB,Xiaomi,Redmi Pad Se,128.0,6.0,WiFi / Standard,10.0 Inch,Used,Batticaloa,32000.0
Apple iPad Pro 3gen 12.9” 256GB,Apple,Ipad Pro,256.0,8.0,WiFi / Standard,10.0 Inch,Used,Gampaha,129900.0
